"id","year","observer","species","spp","colony","branch","polyp","eggs","area_cm2","reproductive"
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"2",5,0,272.2581371,0
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"2",1,0,272.2581371,0
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"4",6,0,272.2581371,0
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"4",5,8,272.2581371,1
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"2",2,0,272.2581371,0
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"2",6,0,272.2581371,0
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"1",5,0,272.2581371,0
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"1",6,0,272.2581371,0
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"1",1,0,272.2581371,0
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"1",4,0,272.2581371,0
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"3",4,0,272.2581371,0
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"4",3,7,272.2581371,1
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"2",3,0,272.2581371,0
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"3",2,0,272.2581371,0
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"1",3,0,272.2581371,0
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"3",3,0,272.2581371,0
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"4",1,5,272.2581371,1
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"4",2,5,272.2581371,1
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"3",6,0,272.2581371,0
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"1",2,0,272.2581371,0
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"3",1,0,272.2581371,0
"F7_AS08",2013,"CY","Acropora humilis","AS",8,"4",4,9,272.2581371,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"2",2,9,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"2",6,11,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"4",6,4,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"4",4,9,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"1",1,9,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"1",6,7,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"4",5,10,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"4",2,9,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"1",2,11,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"4",1,9,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"3",3,6,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"4",3,9,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"1",3,9,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"3",1,9,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"1",5,4,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"2",5,7,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"3",6,8,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"3",5,6,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"3",2,5,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"2",1,11,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"1",4,9,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"3",4,4,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"2",3,7,325.1299558,1
"F7_AS09",2013,"CY","Acropora humilis","AS",9,"2",4,9,325.1299558,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"1",5,8,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"1",4,10,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"2",2,9,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"4",5,0,176.5995927,0
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"1",6,8,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"4",3,11,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"2",6,2,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"3",2,5,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"3",4,7,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"1",3,7,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"4",2,8,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"2",1,0,176.5995927,0
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"3",3,9,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"3",5,7,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"2",5,6,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"2",4,9,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"2",3,6,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"3",1,8,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"1",1,7,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"4",6,0,176.5995927,0
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"4",1,9,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"4",4,5,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"1",2,8,176.5995927,1
"F7_AS10",2013,"CY","Acropora humilis","AS",10,"3",6,7,176.5995927,1
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"1",6,7,193.7906456,1
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"4",4,6,193.7906456,1
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"3",6,7,193.7906456,1
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"1",5,11,193.7906456,1
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"1",1,7,193.7906456,1
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"2",6,0,193.7906456,0
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"3",5,10,193.7906456,1
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"3",3,9,193.7906456,1
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"3",4,9,193.7906456,1
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"4",5,6,193.7906456,1
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"4",6,6,193.7906456,1
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"2",2,0,193.7906456,0
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"2",1,0,193.7906456,0
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"1",3,6,193.7906456,1
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"4",2,6,193.7906456,1
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"1",2,6,193.7906456,1
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"2",5,0,193.7906456,0
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"2",3,0,193.7906456,0
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"3",2,10,193.7906456,1
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"4",1,7,193.7906456,1
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"4",3,7,193.7906456,1
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"2",4,0,193.7906456,0
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"1",4,7,193.7906456,1
"F7_AS11",2013,"CY","Acropora humilis","AS",11,"3",1,9,193.7906456,1
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"1",5,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"4",5,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"4",4,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"4",6,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"2",2,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"4",2,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"2",6,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"3",3,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"2",3,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"4",1,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"1",4,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"4",3,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"1",1,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"1",3,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"3",1,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"2",4,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"3",2,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"2",1,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"3",5,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"1",2,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"1",6,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"3",6,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"3",4,0,60.46366093,0
"F7_AS12",2013,"CY","Acropora humilis","AS",12,"2",5,0,60.46366093,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"4",3,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"4",1,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"3",6,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"3",4,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"2",1,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"1",3,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"2",4,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"4",6,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"4",5,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"4",2,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"1",2,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"3",5,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"1",5,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"3",1,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"2",5,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"2",6,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"3",2,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"1",4,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"1",1,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"3",3,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"4",4,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"1",6,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"2",2,0,133.2331872,0
"F7_AS13",2013,"CY","Acropora humilis","AS",13,"2",3,0,133.2331872,0
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"1",6,7,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"1",2,2,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"3",4,6,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"1",3,7,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"3",1,8,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"4",5,10,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"1",1,5,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"1",4,6,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"3",3,6,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"1",5,6,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"4",2,9,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"3",6,6,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"3",5,7,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"4",1,9,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"2",5,9,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"3",2,7,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"2",3,7,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"2",6,5,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"4",4,5,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"4",3,8,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"2",1,8,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"4",6,8,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"2",4,7,281.8637283,1
"F7_AS14",2013,"CY","Acropora humilis","AS",14,"2",2,6,281.8637283,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"1",5,6,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"4",6,8,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"4",5,9,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"1",2,11,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"4",2,7,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"1",1,6,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"4",3,5,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"4",4,8,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"1",3,7,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"2",3,7,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"4",1,6,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"2",5,7,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"2",4,6,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"1",4,7,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"3",5,10,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"2",2,8,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"3",3,8,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"2",1,7,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"3",2,8,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"1",6,5,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"3",4,6,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"2",6,4,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"3",6,12,41.01960935,1
"F7_AS15",2013,"CY","Acropora humilis","AS",15,"3",1,8,41.01960935,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"3",6,0,468.7253496,0
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"2",2,9,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"2",4,12,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"1",6,8,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"4",1,11,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"2",1,12,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"2",5,7,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"1",1,13,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"2",3,8,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"4",3,4,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"2",6,9,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"3",1,8,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"1",2,12,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"3",4,8,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"4",2,14,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"4",6,9,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"4",5,15,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"3",5,0,468.7253496,0
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"3",3,10,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"3",2,10,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"1",5,11,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"4",4,5,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"1",4,8,468.7253496,1
"F7_AS16",2013,"CY","Acropora humilis","AS",16,"1",3,8,468.7253496,1
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"1",5,4,232.1832633,1
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"3",3,4,232.1832633,1
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"3",1,6,232.1832633,1
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"2",3,5,232.1832633,1
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"1",4,6,232.1832633,1
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"3",4,4,232.1832633,1
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"4",1,0,232.1832633,0
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"1",1,4,232.1832633,1
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"2",2,4,232.1832633,1
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"3",5,5,232.1832633,1
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"4",5,0,232.1832633,0
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"1",2,5,232.1832633,1
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"2",1,6,232.1832633,1
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"3",6,0,232.1832633,0
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"3",2,5,232.1832633,1
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"4",2,0,232.1832633,0
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"2",4,3,232.1832633,1
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"1",6,0,232.1832633,0
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"4",6,0,232.1832633,0
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"1",3,4,232.1832633,1
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"2",5,5,232.1832633,1
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"2",6,4,232.1832633,1
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"4",3,0,232.1832633,0
"F7_AS17",2013,"CY","Acropora humilis","AS",17,"4",4,0,232.1832633,0
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"3",3,7,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"1",4,6,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"3",2,6,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"1",2,5,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"2",3,6,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"1",6,5,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"4",5,6,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"4",4,9,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"1",5,7,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"2",6,5,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"2",2,7,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"1",3,6,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"2",4,7,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"4",6,6,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"4",2,6,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"1",1,4,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"2",1,6,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"4",3,6,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"3",1,4,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"2",5,6,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"3",4,7,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"3",6,10,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"3",5,9,236.5003926,1
"F7_AS18",2013,"CY","Acropora humilis","AS",18,"4",1,8,236.5003926,1
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"4",2,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"4",6,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"4",3,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"3",5,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"4",4,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"3",4,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"1",3,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"2",1,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"3",1,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"3",6,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"2",6,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"1",2,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"3",3,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"4",5,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"1",6,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"1",4,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"3",2,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"4",1,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"2",5,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"1",5,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"2",3,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"1",1,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"2",2,0,68.31591357,0
"F7_AS19",2013,"CY","Acropora humilis","AS",19,"2",4,0,68.31591357,0
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"3",1,8,153.6881222,1
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"2",1,0,153.6881222,0
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"1",5,0,153.6881222,0
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"2",5,0,153.6881222,0
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"4",6,6,153.6881222,1
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"1",1,7,153.6881222,1
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"3",4,7,153.6881222,1
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"1",3,6,153.6881222,1
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"4",1,9,153.6881222,1
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"3",5,8,153.6881222,1
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"4",3,6,153.6881222,1
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"1",2,7,153.6881222,1
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"2",4,0,153.6881222,0
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"1",4,0,153.6881222,0
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"4",4,8,153.6881222,1
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"3",6,0,153.6881222,0
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"2",2,0,153.6881222,0
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"3",2,6,153.6881222,1
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"4",5,6,153.6881222,1
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"2",3,0,153.6881222,0
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"1",6,0,153.6881222,0
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"4",2,7,153.6881222,1
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"2",6,0,153.6881222,0
"F7_AS20",2013,"CY","Acropora humilis","AS",20,"3",3,8,153.6881222,1
"F7_AS21",2013,"CY","Acropora humilis","AS",21,"1",4,0,273.0942679,0
"F7_AS21",2013,"CY","Acropora humilis","AS",21,"2",2,0,273.0942679,0
"F7_AS21",2013,"CY","Acropora humilis","AS",21,"4",3,0,273.0942679,0
"F7_AS21",2013,"CY","Acropora humilis","AS",21,"4",4,0,273.0942679,0
"F7_AS21",2013,"CY","Acropora humilis","AS",21,"1",3,0,273.0942679,0
"F7_AS21",2013,"CY","Acropora humilis","AS",21,"4",6,0,273.0942679,0
"F7_AS21",2013,"CY","Acropora humilis","AS",21,"3",4,4,273.0942679,1
"F7_AS21",2013,"CY","Acropora humilis","AS",21,"1",5,0,273.0942679,0
"F7_AS21",2013,"CY","Acropora humilis","AS",21,"3",1,7,273.0942679,1
"F7_AS21",2013,"CY","Acropora humilis","AS",21,"2",1,8,273.0942679,1
"F7_AS21",2013,"CY","Acropora humilis","AS",21,"3",6,9,273.0942679,1
"F7_AS21",2013,"CY","Acropora humilis","AS",21,"1",2,0,273.0942679,0
"F7_AS21",2013,"CY","Acropora humilis","AS",21,"1",1,0,273.0942679,0
"F7_AS21",2013,"CY","Acropora humilis","AS",21,"3",2,0,273.0942679,0
